lags_1,lags_2,lags_12,roll_mean_3,roll_mean_6,roll_mean_12,roll_std_3,roll_std_6,roll_std_12,growth_yoy,month_sin,month_cos,quarter,year,saison_1,saison_2,saison_3,is_summer,is_high_season,is_vacances,jours_feries_count,is_ramadan,is_special_event,Oil_price_lag1,FDI_lag1,Poverty_rate_lag1,REER_lag1,Oil_price_lag3,FDI_lag3,Poverty_rate_lag3,REER_lag3,is_covid,cdm_event,anomaly_zscore,anomaly_iforest,anomaly_prophet,TSI,TSI_lag1,TSI_lag3
297333.6948202324,353714.6418244548,351233.17953711824,314802.5445490433,421138.41380165116,371846.13501807494,33757.40578424048,155256.05126340225,118199.2996741205,13.317775644318411,-2.4492935982947064e-16,1.0,4,2000,0,0,0,0,1,1,0,1,0,31.62,2424889963.333333,15.383333333333336,110.982205,35.09,2025222626.6666667,15.466666666666669,111.75634,0,0,0,0,0,66.12,63.14,63.08
381586.72802505776,297333.6948202324,290515.8472287782,344211.68822324835,417600.27706680726,374375.5973920699,42922.872648663666,155997.2469325584,118042.76033309758,8.641993483628664,0.49999999999999994,0.8660254037844387,1,2001,0,0,0,0,0,0,2,0,0,31.59,2621447669.8907104,15.342349726775955,110.60148286885249,33.383442622950824,2221780333.224044,15.425683060109291,111.37561786885246,0,0,0,1,0,62.21,66.12,60.6
287798.1119815317,381586.72802505776,287418.0646667413,322239.5116089406,347869.04221616336,374149.1194547994,51616.866499958654,72205.53104225668,118220.75410515918,-0.935486058048416,0.8660254037844386,0.5000000000000001,1,2001,0,0,0,0,0,0,0,0,0,29.380000000000003,2824557300.0,15.3,110.20807,31.62,2424889963.333333,15.383333333333336,110.982205,0,0,0,0,0,66.25,62.21,63.14
320997.75067095616,287798.1119815317,320861.03483598237,330127.53022584855,322465.0373874459,376947.4266218173,47556.1855165101,37827.4747539836,116364.02114057765,11.68322041384219,1.0,6.123233995736766e-17,1,2001,1,0,0,0,0,0,0,0,0,27.17,2625460725.7534246,15.189589041095893,110.16582124657536,31.59,2621447669.8907104,15.342349726775955,110.60148286885249,0,0,0,0,0,55.82,66.25,66.12
308286.82701993245,320997.75067095616,350030.9346378976,305694.2298908068,324952.95905702753,375899.5759704798,16750.975260640596,35975.90369060587,116970.0265718215,-3.9188952383942794,0.8660254037844387,-0.4999999999999998,2,2001,1,0,0,0,1,0,0,0,0,24.76,2445631561.917808,15.089863013698633,110.12766108219178,29.380000000000003,2824557300.0,15.3,110.20807,0,0,0,0,0,64.45,55.82,62.21
346457.58231579495,308286.82701993245,335264.0765004745,325247.3866688945,323743.44913891755,375601.79661030456,19436.98007794489,34922.099513672154,117046.39274226401,-1.0208675772612001,0.49999999999999994,-0.8660254037844387,2,2001,1,0,0,0,1,0,1,0,0,26.055901639344263,2246534987.6712327,14.97945205479452,110.08541232876712,27.17,2625460725.7534246,15.189589041095893,110.16582124657536,0,0,0,0,0,62.65,64.45,66.25
371353.99875052134,346457.58231579495,402815.5484341213,342032.8026954162,336080.1664606324,378609.29013114184,31765.563800137792,36752.92346930884,116377.44646755833,10.764625493657919,1.2246467991473532e-16,-1.0,2,2001,0,1,0,1,0,0,0,0,0,27.31,2053860883.561644,14.872602739726029,110.04452643835616,24.76,2445631561.917808,15.089863013698633,110.12766108219178,0,0,0,0,0,61.72,62.65,55.82
429793.9596050363,371353.99875052134,706185.521085395,382535.1802237842,344114.70505729545,380857.4910620514,42778.52334147655,51142.921181786274,117145.63006183055,6.697460233545876,-0.4999999999999997,-0.8660254037844388,3,2001,0,1,0,1,1,1,1,0,0,28.86,1854764309.315068,14.76219178082192,110.00227768493151,26.055901639344263,2246534987.6712327,14.97945205479452,110.08541232876712,0,0,0,0,0,62.73,61.72,64.45
691091.5331041107,429793.9596050363,473421.7796432609,497413.1638198895,411330.275244392,379599.6587302776,170256.54261324502,143660.54101759533,113354.60574722712,-2.137396977225626,-0.8660254037844385,-0.5000000000000004,3,2001,0,1,0,1,1,1,3,0,0,26.58295081967213,1662090205.2054794,14.655342465753424,109.96139179452057,27.31,2053860883.561644,14.872602739726029,110.04452643835616,0,0,0,0,0,57.56,62.73,62.65
489707.1299133434,691091.5331041107,293359.29700244265,536864.2075408301,439448.5051181232,380956.7712527846,136882.9717565325,138874.70069954175,114669.84103389907,3.4399241797354754,-1.0,-1.8369701987210297e-16,3,2001,0,0,1,0,0,0,0,0,0,24.23,1462993630.958904,14.544931506849316,109.9191430410959,28.86,1854764309.315068,14.76219178082192,110.00227768493151,0,0,0,0,0,62.01,57.56,61.72
320727.3730611816,489707.1299133434,353714.6418244548,500508.67869287863,441521.9294583314,383237.44425767945,185418.19720055428,136599.00390289634,113029.65908008264,9.329200178207103,-0.8660254037844386,0.5000000000000001,4,2001,0,0,1,0,1,0,0,0,0,22.700327868852455,1263897056.712329,14.434520547945208,109.87689428767123,26.58295081967213,1662090205.2054794,14.655342465753424,109.96139179452057,0,0,0,0,0,63.48,62.01,62.73
358656.6862341173,320727.3730611816,297333.6948202324,389697.06306954747,443555.11344471836,383649.281291818,88663.22970667193,134982.2616128163,112921.26163995311,1.3971840080386533,-0.5000000000000004,0.8660254037844384,4,2001,0,0,1,0,0,0,2,1,0,21.22,1071222952.6027396,14.327671232876712,109.83600839726029,24.23,1462993630.958904,14.544931506849316,109.9191430410959,0,0,0,0,0,66.32,63.48,57.56
306977.0279466664,358656.6862341173,381586.72802505776,328787.02908065513,432825.6183107426,384452.8923856875,26765.93565599944,144118.62810254787,112283.6623384774,3.243269529968461,-2.4492935982947064e-16,1.0,4,2001,0,0,0,0,1,1,0,0,0,19.39,872126378.3561642,14.217260273972602,109.7937596438356,22.700327868852455,1263897056.712329,14.434520547945208,109.87689428767123,0,0,0,0,0,61.36,66.32,62.01
403608.0485504337,306977.0279466664,287798.1119815317,356413.92091040575,428461.29980164213,386288.00242946885,48354.534771356906,144624.40084764388,112412.43973245597,5.770987015022669,0.49999999999999994,0.8660254037844387,1,2002,0,0,0,0,0,0,2,0,0,19.49108695652174,679452274.2465751,14.11041095890411,109.75287375342464,21.22,1071222952.6027396,14.327671232876712,109.83600839726029,0,0,0,0,0,60.67,61.36,63.48
301339.4184046986,403608.0485504337,320997.75067095616,337308.1649672662,363502.6140184069,387416.4446313994,57486.533924851436,72730.50905359999,111397.2602479984,4.705140812055029,0.8660254037844386,0.5000000000000001,1,2002,0,0,0,0,0,0,0,0,0,19.59554347826087,480355700.0,14.0,109.710625,19.39,872126378.3561642,14.217260273972602,109.7937596438356,0,0,0,0,0,61.47,60.67,66.32
356951.7047326597,301339.4184046986,308286.82701993245,353966.3905625974,341376.70982162625,390412.6074698747,51199.63138042868,39055.43623370024,109922.19523867946,11.200687228041886,1.0,6.123233995736766e-17,1,2002,1,0,0,0,0,0,0,0,0,19.7,635990478.0821917,13.915068493150685,109.64059175342464,19.49108695652174,679452274.2465751,14.11041095890411,109.75287375342464,0,0,0,0,0,65.04,61.47,61.36
291468.625998995,356951.7047326597,346457.58231579495,316586.58304545115,336500.25197792845,389011.0907181299,35303.90095012867,43699.83563496666,111164.69179936532,-5.455374523625066,0.8660254037844387,-0.4999999999999998,2,2002,1,0,0,0,1,0,0,0,0,21.83,776563826.0273973,13.838356164383562,109.5773359178082,19.59554347826087,480355700.0,14.0,109.710625,0,0,0,0,0,63.61,65.04,60.67
391706.7853591501,291468.625998995,371353.99875052134,346709.03869693493,342008.6018321006,392781.85763840954,50897.999013885696,48832.735768012964,110354.51847468346,13.060531895679697,0.49999999999999994,-0.8660254037844387,2,2002,1,0,0,0,1,0,1,0,0,26.06,932198604.1095892,13.753424657534246,109.50730267123286,19.7,635990478.0821917,13.915068493150685,109.64059175342464,0,0,0,0,0,61.49,63.61,61.47
367652.8240555423,391706.7853591501,429793.9596050363,350276.0784712291,352121.23451691325,392473.426413828,52329.586404866866,46346.52810856454,110425.0016403638,-0.99667021425169,1.2246467991473532e-16,-1.0,2,2002,0,1,0,1,0,0,0,0,0,26.67,1082812905.479452,13.67123287671233,109.43952856164384,21.83,776563826.0273973,13.838356164383562,109.5773359178082,0,0,0,0,0,64.13,61.49,65.04
407312.932993247,367652.8240555423,691091.5331041107,388890.84746931307,352738.7152573821,390600.0075295121,19979.444183640826,47186.750693771944,109923.84274333218,-5.230652062315739,-0.4999999999999997,-0.8660254037844388,3,2002,0,1,0,1,1,1,1,0,0,26.151639344262296,1238447683.5616438,13.586301369863014,109.36949531506848,26.06,932198604.1095892,13.753424657534246,109.50730267123286,0,0,0,0,0,63.12,64.13,63.61
713704.8775244533,407312.932993247,489707.1299133434,496223.54485774756,421466.2917773412,392484.452897874,189385.39701915355,148624.86410032946,115591.26645925963,3.27212002131937,-0.8660254037844385,-0.5000000000000004,3,2002,0,1,0,1,1,1,3,0,0,25.65,1389061984.9315069,13.504109589041096,109.30172120547944,26.67,1082812905.479452,13.67123287671233,109.43952856164384,0,0,0,0,0,65.33,63.12,61.49
432597.176301203,713704.8775244533,320727.3730611816,517871.6622729678,434073.87037209846,387725.2900968623,170067.07319970842,145227.27675254867,112354.85011345668,-11.662062919575284,-1.0,-1.8369701987210297e-16,3,2002,0,0,1,0,0,0,0,0,0,25.79,1544696763.0136986,13.41917808219178,109.2316879589041,26.151639344262296,1238447683.5616438,13.586301369863014,109.36949531506848,0,0,0,0,0,61.19,65.33,64.13
319542.9831976863,432597.176301203,358656.6862341173,488615.0123411142,438752.9299052137,387626.5909415711,202964.03179076372,140074.63465621858,112419.55708735384,-0.3692824382873533,-0.8660254037844386,0.5000000000000001,4,2002,0,0,1,0,1,0,0,0,0,27.634754098360656,1700331541.0958903,13.334246575342464,109.16165471232875,25.65,1389061984.9315069,13.504109589041096,109.30172120547944,0,0,0,0,0,62.16,61.19,63.12
385839.54222227575,319542.9831976863,306977.0279466664,379326.56724038837,437775.056049068,389891.82894058427,56807.8055984196,140488.62290315903,112056.02799044322,7.579074092714533,-0.5000000000000004,0.8660254037844384,4,2002,0,0,1,0,0,0,2,1,0,29.42,1850945842.4657533,13.252054794520548,109.09388060273972,25.79,1544696763.0136986,13.41917808219178,109.2316879589041,0,0,0,0,0,62.03,62.16,65.33
331198.2966902179,385839.54222227575,403608.0485504337,345526.94070339337,431699.3014881806,391910.26800254686,35394.787244274456,144848.37263905015,110635.87485249508,7.890254494143995,-2.4492935982947064e-16,1.0,4,2002,0,0,0,0,1,1,0,0,0,25.78,2006580620.5479453,13.167123287671233,109.02384735616438,27.634754098360656,1700331541.0958903,13.334246575342464,109.16165471232875,0,0,0,0,0,59.38,62.03,61.19
375292.331815692,331198.2966902179,301339.4184046986,364110.0569093952,426362.53462525475,389550.62494131835,28986.184336398215,146506.94185387445,110665.65846441725,-7.015647194459613,0.49999999999999994,0.8660254037844387,1,2003,0,0,0,0,0,0,2,0,0,26.209139072847684,2157194921.9178085,13.084931506849315,108.95607324657534,29.42,1850945842.4657533,13.252054794520548,109.09388060273972,0,0,0,0,0,63.81,59.38,62.16
309290.65307684295,375292.331815692,356951.7047326597,338593.7605275843,358960.16388398636,390213.2278306638,33616.5891058851,47335.2849238226,110111.90391059042,2.638630788576702,0.8660254037844386,0.5000000000000001,1,2003,0,0,0,0,0,0,0,0,0,26.652582781456957,2312829700.0,13.0,108.88604,25.78,2006580620.5479453,13.167123287671233,109.02384735616438,0,0,0,0,0,63.76,63.81,62.03
345277.34822353144,309290.65307684295,291468.625998995,343286.7777053555,344406.8592043744,389240.3647882364,33045.83449282889,30650.167301913265,110483.43850313735,-3.2705703192738045,1.0,6.123233995736766e-17,1,2003,1,0,0,0,0,0,0,0,0,27.096026490066222,2192269060.821918,12.915068493150685,108.72467905479452,26.209139072847684,2157194921.9178085,13.084931506849315,108.95607324657534,0,0,0,0,0,63.15,63.76,59.38
371546.8514783824,345277.34822353144,391706.7853591501,342038.2842595856,353074.17058449046,395913.550244852,31254.23509502141,29545.886039766196,106383.46704939872,27.4740463763203,0.8660254037844387,-0.4999999999999998,2,2003,1,0,0,0,1,0,0,0,0,27.49655629139073,2083375580.2739725,12.838356164383562,108.5789336849315,26.652582781456957,2312829700.0,13.0,108.88604,0,0,0,0,0,62.58,63.15,63.81
408089.3581119815,371546.8514783824,367652.8240555423,374971.1859379651,356782.4732327747,397278.76464092126,31545.708050779278,35313.98912133667,106429.68245329548,4.182356130954038,0.49999999999999994,-0.8660254037844387,2,2003,1,0,0,0,1,0,1,0,0,27.94,1962814941.0958903,12.753424657534246,108.41757273972604,27.096026490066222,2192269060.821918,12.915068493150685,108.72467905479452,0,0,0,0,0,59.66,62.58,63.76
380379.8125171409,408089.3581119815,407312.932993247,386672.0073691683,364979.3925372618,398339.3470127212,19066.52786452127,33866.020001601966,106170.71612434012,3.4616865773553473,1.2246467991473532e-16,-1.0,2,2003,0,1,0,1,0,0,0,0,0,23.79,1846143354.7945209,12.67123287671233,108.26141698630136,27.49655629139073,2083375580.2739725,12.838356164383562,108.5789336849315,0,0,0,0,0,62.18,59.66,63.15
451592.06657461677,380379.8125171409,713704.8775244533,413353.7457345797,377696.0149970826,402029.2748111687,35896.81900624822,49314.623024760636,107274.65627808847,10.871035509718,-0.4999999999999997,-0.8660254037844388,3,2003,0,1,0,1,1,1,1,0,0,26.097213114754098,1725582715.6164384,12.586301369863014,108.10005604109588,27.94,1962814941.0958903,12.753424657534246,108.41757273972604,0,0,0,0,0,62.41,62.18,62.58
761186.7839657088,451592.06657461677,432597.176301203,531052.8876858222,453012.03681189363,405986.10034793994,202457.41266920266,155248.5218693084,119943.5200837405,6.652876831380296,-0.8660254037844385,-0.5000000000000004,3,2003,0,1,0,1,1,1,3,0,0,28.33,1608911129.3150685,12.504109589041096,107.94390028767124,23.79,1846143354.7945209,12.67123287671233,108.26141698630136,0,0,0,0,0,61.29,62.41,59.66
534131.1875321661,761186.7839657088,319542.9831976863,582303.3460241639,484487.67669666605,414447.2679505202,160320.42882755498,148013.36139986632,125446.41950415629,23.47079842247245,-1.0,-1.8369701987210297e-16,3,2003,0,0,1,0,0,0,0,0,0,29.63,1488350490.1369865,12.41917808219178,107.78253934246575,26.097213114754098,1725582715.6164384,12.586301369863014,108.10005604109588,0,0,0,0,0,62.92,61.29,62.18
332689.52405322914,534131.1875321661,385839.54222227575,542669.1651837014,478011.45545914053,415542.81302181556,214376.1839265485,154644.86817240735,124596.78553610427,4.114169782100852,-0.8660254037844386,0.5000000000000001,4,2003,0,0,1,0,1,0,0,1,0,29.64,1367789850.9589045,12.334246575342464,107.62117839726028,28.33,1608911129.3150685,12.504109589041096,107.94390028767124,0,0,0,0,0,64.37,62.92,62.41
398024.7296978641,332689.52405322914,331198.2966902179,421615.14709441975,476334.01739012095,416558.2453114478,102771.91635363287,155606.60016209976,124382.1729186322,3.1580971212558264,-0.5000000000000004,0.8660254037844384,4,2003,0,0,1,0,0,0,2,1,0,27.98,1251118264.657534,12.252054794520548,107.4650226438356,29.63,1488350490.1369865,12.41917808219178,107.78253934246575,0,0,0,0,0,68.11,64.37,61.29
323365.35492204496,398024.7296978641,375292.331815692,351359.8695577127,466831.6077909383,415905.50016410014,40680.977267288756,164144.75173173248,124890.37207791093,-2.3650308127941235,-2.4492935982947064e-16,1.0,4,2003,0,0,0,0,1,1,0,0,0,28.07655737704918,1130557625.479452,12.167123287671233,107.30366169863014,29.64,1367789850.9589045,12.334246575342464,107.62117839726028,0,0,0,0,0,63.86,68.11,62.92
381415.34217443515,323365.35492204496,309290.65307684295,367601.80893144803,455135.48705757473,416415.75102732866,39199.69178412503,167904.9713257407,124721.75311427658,1.6315308999572575,0.49999999999999994,0.8660254037844387,1,2004,0,0,0,0,0,0,2,0,0,28.17,1013886039.1780822,12.084931506849315,107.14750594520548,27.98,1251118264.657534,12.252054794520548,107.4650226438356,0,0,0,0,0,64.1,63.86,64.37
372695.85618337954,381415.34217443515,345277.34822353144,359158.8510932865,390386.99909385317,421699.51795287343,31303.164937551977,76072.45653649261,121060.2017698284,20.500200208372814,0.8660254037844386,0.5000000000000001,1,2004,0,0,0,0,0,0,0,0,0,29.931208791208796,893325400.0,12.0,106.986145,28.07655737704918,1130557625.479452,12.167123287671233,107.30366169863014,0,0,0,0,0,63.3,64.1,68.11
409057.0595178654,372695.85618337954,371546.8514783824,387722.7526252267,369541.3110914698,427014.4938940679,18983.462458914983,34681.45445097019,118778.55372542562,18.472023033796933,1.0,6.123233995736766e-17,1,2004,1,0,0,0,0,0,0,0,0,31.692417582417583,959160955.4644808,11.915300546448089,106.73713580601093,28.17,1013886039.1780822,12.084931506849315,107.14750594520548,0,0,0,0,0,58.72,63.3,63.86
406296.9016648306,409057.0595178654,408089.3581119815,396016.60578869184,381809.20736006997,429910.3314096052,20243.45917719312,31949.73543400774,117722.21611981622,9.352804376669589,0.8660254037844387,-0.4999999999999998,2,2004,1,0,0,0,1,0,0,0,0,33.34,1020749055.7377048,11.836065573770492,106.50419172131149,29.931208791208796,893325400.0,12.0,106.986145,0,0,0,0,0,63.49,58.72,64.1
453396.3784790907,406296.9016648306,380379.8125171409,422916.7798872622,391037.8154902744,433685.9164401977,26432.15968441982,43484.950563445804,117685.28944650473,11.102230299932685,0.49999999999999994,-0.8660254037844387,2,2004,1,0,0,0,1,0,1,0,0,32.59,1086584611.202186,11.75136612021858,106.2551825273224,31.692417582417583,959160955.4644808,11.915300546448089,106.73713580601093,0,0,0,0,0,63.73,63.49,63.3
415176.99668381654,453396.3784790907,451592.06657461677,424956.7589425792,406339.755783903,436585.6817874206,25026.445840804157,28470.850062349833,116676.80169808958,9.148010231249486,1.2246467991473532e-16,-1.0,2,2004,0,1,0,1,0,0,0,0,0,35.76704918032787,1150296439.0710382,11.669398907103826,106.01420588797814,33.34,1020749055.7377048,11.836065573770492,106.50419172131149,0,0,0,0,0,69.77,63.73,58.72
492842.8666870548,415176.99668381654,761186.7839657088,453805.4139499873,424911.00986933964,440023.24846345716,38834.550639248024,42059.860790725535,117761.74463415235,9.134527190730033,-0.4999999999999997,-0.8660254037844388,3,2004,0,1,0,1,1,1,1,0,0,39.05,1216131994.5355191,11.584699453551911,105.76519669398908,32.59,1086584611.202186,11.75136612021858,106.2551825273224,0,0,0,0,0,63.17,69.77,63.49
850598.4492551566,492842.8666870548,534131.1875321661,586206.1042086759,504561.44204796915,447474.2205709112,232240.13634646122,172779.2725691518,140552.76868550052,11.746350195890386,-0.8660254037844385,-0.5000000000000004,3,2004,0,1,0,1,1,1,3,0,0,35.58,1279843822.4043715,11.502732240437158,105.5242200546448,35.76704918032787,1150296439.0710382,11.669398907103826,106.01420588797814,0,0,0,0,0,64.43,63.17,63.73
559931.4351970087,850598.4492551566,332689.52405322914,634457.5837130733,529707.1713278263,449624.2412096481,190165.38676672825,166981.60856836857,142186.69314107296,4.830320390772687,-1.0,-1.8369701987210297e-16,3,2004,0,0,1,0,0,0,0,0,0,38.27,1345679377.8688524,11.418032786885243,105.27521086065572,39.05,1216131994.5355191,11.584699453551911,105.76519669398908,0,0,0,0,0,63.63,64.43,69.77
390070.531986368,559931.4351970087,398024.7296978641,600200.1388128444,527002.7763814159,454405.991870743,232889.8173260416,169492.5968156282,138821.71277103163,17.247614903545358,-0.8660254037844386,0.5000000000000001,4,2004,0,0,1,0,1,0,0,1,0,40.96,1411514933.3333333,11.333333333333334,105.02620166666668,35.58,1279843822.4043715,11.502732240437158,105.5242200546448,0,0,0,0,0,60.82,63.63,63.17
470707.64069927484,390070.531986368,323365.35492204496,473569.86929421715,529887.9867514466,460462.90112086054,84966.61623414756,168130.89884525375,137719.3491845126,18.260903300300836,-0.5000000000000004,0.8660254037844384,4,2004,0,0,1,0,0,0,2,0,0,46.86,1475226761.2021856,11.25136612021858,104.7852250273224,38.27,1345679377.8688524,11.418032786885243,105.27521086065572,0,0,0,0,0,66.63,60.82,64.43
410571.03972774604,470707.64069927484,381415.34217443515,423783.07080446294,529120.3272587681,467730.04152133554,41910.66868081867,168768.7071294588,132009.82581962107,26.96815953790848,-2.4492935982947064e-16,1.0,4,2004,0,0,0,0,1,1,0,0,0,46.84,1541062316.6666665,11.166666666666666,104.53621583333332,40.96,1411514933.3333333,11.333333333333334,105.02620166666668,0,0,0,0,0,65.69,66.63,63.63
472505.385702565,410571.03972774604,372695.85618337954,451261.3553765286,525730.7470946865,475320.87848201307,35250.30939541313,169843.8367857326,129184.03439270587,23.882113133894617,0.49999999999999994,0.8660254037844387,1,2005,0,0,0,0,0,0,2,0,0,41.19,1604774144.5355191,11.084699453551911,104.29523919398906,46.86,1475226761.2021856,11.25136612021858,104.7852250273224,0,0,0,0,0,65.82,65.69,60.82
394401.9663691912,472505.385702565,409057.0595178654,425826.130599834,449697.9999470257,477129.7209974974,41225.8944842671,65202.75665551818,127760.56240359493,5.824081439513368,0.8660254037844386,0.5000000000000001,1,2005,0,0,0,0,0,0,0,0,0,43.155,1670609700.0,11.0,104.04623,46.84,1541062316.6666665,11.166666666666666,104.53621583333332,0,0,0,0,0,61.6,65.82,66.63
426736.0192989718,394401.9663691912,406296.9016648306,431214.45712357596,427498.7639640195,478602.9676459229,39243.83176886287,36540.39741515652,127003.92507328477,4.321881109188941,1.0,6.123233995736766e-17,1,2005,1,0,0,0,0,0,0,0,0,45.12,1737720665.7534246,10.915068493150685,104.08759928767122,41.19,1604774144.5355191,11.084699453551911,104.29523919398906,0,0,0,0,0,67.41,61.6,65.69
390725.85426879075,426736.0192989718,453396.3784790907,403954.6133123178,427607.9843444233,477305.3803629196,19814.711557078223,36406.883910105425,127886.30671917395,-3.8324307500835966,0.8660254037844387,-0.4999999999999998,2,2005,1,0,0,0,1,0,0,0,0,50.47,1798337021.9178083,10.838356164383562,104.1249650958904,43.155,1670609700.0,11.0,104.04623,0,0,0,0,0,60.43,67.41,65.82
485572.8410456739,390725.85426879075,415176.99668381654,434344.90487114544,430085.5177354898,479986.75224346825,47879.10901323618,40231.383730830305,127676.5855170062,7.096762147619816,0.49999999999999994,-0.8660254037844387,2,2005,1,0,0,0,1,0,1,0,0,54.14,1865447987.671233,10.753424657534246,104.16633438356163,45.12,1737720665.7534246,10.915068493150685,104.08759928767122,0,0,0,0,0,65.44,60.43,61.6
473846.64251145173,485572.8410456739,492842.8666870548,450048.4459419721,440631.4515327741,484875.88939577114,51708.348891965434,42331.411637905345,126082.57322044818,14.131237110016437,1.2246467991473532e-16,-1.0,2,2005,0,1,0,1,0,0,0,0,0,52.33016393442623,1930394083.561644,10.67123287671233,104.20636917808218,50.47,1798337021.9178083,10.838356164383562,104.1249650958904,0,0,0,0,0,69.48,65.44,67.41
596812.2700878666,473846.64251145173,850598.4492551566,518743.91788166406,461349.26559699094,493540.0063458388,67862.92540967952,77150.34095034275,130185.33833583667,21.09585233518866,-0.4999999999999997,-0.8660254037844388,3,2005,0,1,0,1,1,1,1,0,0,50.46,1997505049.3150685,10.586301369863014,104.24773846575344,54.14,1865447987.671233,10.753424657534246,104.16633438356163,0,0,0,0,0,61.56,69.48,60.43
908455.1626472465,596812.2700878666,559931.4351970087,659704.6917488548,547024.7983100001,498361.3991285129,224026.1903672069,190336.98348615284,144855.83768611157,6.801883243821255,-0.8660254037844385,-0.5000000000000004,3,2005,0,1,0,1,1,1,3,0,0,56.41,2062451145.2054796,10.504109589041096,104.28777326027397,52.33016393442623,1930394083.561644,10.67123287671233,104.20636917808218,0,0,0,0,0,62.65,61.56,65.44
626565.1750938102,908455.1626472465,390070.531986368,710610.8692763079,580329.6576091399,503914.2107865797,171982.79609791705,182396.7300575169,148657.83930396577,11.900339168019176,-1.0,-1.8369701987210297e-16,3,2005,0,0,1,0,0,0,0,0,0,60.56,2129562110.958904,10.41917808219178,104.3291425479452,50.46,1997505049.3150685,10.586301369863014,104.24773846575344,0,0,0,0,0,64.35,62.65,69.48
416096.8798528287,626565.1750938102,470707.64069927484,650372.4058646285,584558.1618731463,506083.0731087847,247041.00436323968,177346.1909582144,147026.8181770841,6.672215851304101,-0.8660254037844386,0.5000000000000001,4,2005,0,0,1,0,1,0,0,1,0,66.79,2196673076.712329,10.334246575342464,104.37051183561644,56.41,2062451145.2054796,10.504109589041096,104.28777326027397,0,0,0,0,0,62.87,64.35,61.56
461848.45673916553,416096.8798528287,410571.03972774604,501503.5038952681,580604.0978220615,505344.80777877563,110696.0609015776,180235.47236688322,147242.68079815112,-1.882099034328031,-0.5000000000000004,0.8660254037844384,4,2005,0,0,1,0,0,0,2,0,0,61.822786885245904,2261619172.60274,10.252054794520548,104.410546630137,60.56,2129562110.958904,10.41917808219178,104.3291425479452,0,0,0,0,0,60.28,62.87,62.65
420956.27393378597,461848.45673916553,472505.385702565,432967.2035085934,571789.0363924506,506210.2439626123,25129.634275787685,187642.30282981807,146664.38103598222,2.529460970487953,-2.4492935982947064e-16,1.0,4,2005,0,0,0,0,1,1,0,0,0,56.69,2328730138.3561645,10.167123287671233,104.45191591780822,66.79,2196673076.712329,10.334246575342464,104.37051183561644,0,0,0,0,0,64.36,60.28,64.35
514800.26183971734,420956.27393378597,394401.9663691912,465868.3308375562,558120.3683510924,509734.8169740417,47050.96234241483,188440.29948006538,146288.490465428,8.951194508452925,0.49999999999999994,0.8660254037844387,1,2006,0,0,0,0,0,0,2,0,0,53.65,2393676234.246576,10.084931506849315,104.49195071232876,61.822786885245904,2261619172.60274,10.252054794520548,104.410546630137,0,0,0,0,0,61.57,64.36,62.87
451028.78946691647,514800.26183971734,426736.0192989718,462261.7750801399,481882.6394877041,514453.7188988521,47919.81313467654,79258.71901636547,143108.68777442764,14.357642183943407,0.8660254037844386,0.5000000000000001,1,2006,0,0,0,0,0,0,0,0,0,59.645,2460787200.0,10.0,104.53332,56.69,2328730138.3561645,10.167123287671233,104.45191591780822,0,0,0,0,0,65.44,61.57,60.28
456626.2042982168,451028.78946691647,390725.85426879075,474151.75186828343,453559.47768843843,516944.5676487892,35313.71950632978,35500.324347251604,141696.2937776541,7.00437358166944,1.0,6.123233995736766e-17,1,2006,1,0,0,0,0,0,0,0,0,65.64,2491788414.520548,9.906575342465754,104.45491293150684,53.65,2393676234.246576,10.084931506849315,104.49195071232876,0,0,0,0,0,61.99,65.44,64.36
512796.29464315885,456626.2042982168,485572.8410456739,473483.762802764,469676.0468201602,527117.1043466531,34160.49081870696,37009.340947034645,136081.69835558682,31.241966468487796,0.8660254037844387,-0.4999999999999998,2,2006,1,0,0,0,1,0,0,0,0,61.12,2519789511.5068493,9.822191780821916,104.3840936438356,59.645,2460787200.0,10.0,104.53332,0,0,0,0,0,68.19,61.99,61.57
505480.042927336,512796.29464315885,473846.64251145173,491634.18062290386,476947.9778515219,528776.0378367917,30537.69293110917,39374.6763082226,135649.85902566006,4.099735446239593,0.49999999999999994,-0.8660254037844387,2,2006,1,0,0,0,1,0,1,0,0,67.34540983606557,2550790726.027397,9.728767123287671,104.30568657534246,65.64,2491788414.520548,9.906575342465754,104.45491293150684,0,0,0,0,0,62.39,68.19,65.44
541833.2224631674,505480.042927336,596812.2700878666,520036.52001122065,497094.1359397522,534441.5861661014,19227.69001014816,35753.723213932055,134562.5225197278,14.34780240108435,1.2246467991473532e-16,-1.0,2,2006,0,1,0,1,0,0,0,0,0,73.37,2580791901.369863,9.63835616438356,104.22980876712327,61.12,2519789511.5068493,9.822191780821916,104.3840936438356,0,0,0,0,0,63.58,62.39,61.99
657719.9265668779,541833.2224631674,908455.1626472465,568344.397319127,520914.08006094553,539517.224206019,79507.08985258978,75464.48556887585,138227.77609193677,10.205496691621985,-0.4999999999999997,-0.8660254037844388,3,2006,0,1,0,1,1,1,1,0,0,68.77,2611793115.890411,9.544931506849316,104.15140169863014,67.34540983606557,2550790726.027397,9.728767123287671,104.30568657534246,0,0,0,0,0,66.45,63.58,68.19
